,Id,Date,Time,Code,Value,Unit,ImageDate,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8a,BAND_9,BAND_11,BAND_12,geometry
0,MEX03286,2018-12-12,12:00,TURB,17.0,NTU,2018-12-13,426.0,573.0,980.0,928.0,729.0,198.0,198.0,161.0,95.0,1.0,61.0,48.0,POINT (-110.72537 29.21483)
1,MEX03299,2018-12-13,12:00,TURB,4.0,NTU,2018-12-13,47.0,108.0,251.0,138.0,93.0,23.0,20.0,16.0,26.0,,55.0,58.0,POINT (-109.6645 29.02708)
2,MEX02176,2018-12-13,12:00,TURB,150.0,NTU,2018-12-14,92.0,325.0,768.0,687.0,1151.0,954.0,941.0,843.0,609.0,59.0,34.0,57.0,POINT (-102.767 23.24269)
3,MEX03300,2018-12-13,12:00,TURB,2.0,NTU,2018-12-13,48.0,102.0,252.0,132.0,79.0,2.0,3.0,5.0,12.0,5.0,40.0,44.0,POINT (-109.663 29.04688)
4,MEX03298,2018-12-13,12:00,TURB,3000.0,NTU,2018-12-13,98.0,152.0,279.0,186.0,147.0,79.0,74.0,77.0,60.0,5.0,73.0,66.0,POINT (-109.65536 29.01551)
5,MEX03296,2018-12-13,12:00,TURB,2.0,NTU,2018-12-13,3.0,37.0,154.0,80.0,41.0,1.0,1.0,2.0,,1.0,33.0,30.0,POINT (-109.64823 28.98886)
6,MEX04029,2018-12-13,12:00,TURB,5.0,NTU,2018-12-13,449.0,419.0,643.0,516.0,932.0,1635.0,1910.0,1999.0,2152.0,2182.0,1444.0,891.0,POINT (-98.33649 26.13853)
7,MEX04029,2018-12-13,12:00,TURB,5.0,NTU,2018-12-13,441.0,413.0,650.0,523.0,956.0,1679.0,1962.0,2049.0,2210.0,2245.0,1484.0,915.0,POINT (-98.33649 26.13853)
8,MEX03297,2018-12-13,12:00,TURB,170.0,NTU,2018-12-13,17.0,75.0,231.0,121.0,73.0,11.0,22.0,16.0,18.0,32.0,60.0,68.0,POINT (-109.66576 29.00928)
9,MEX01727,2018-12-17,12:00,TURB,3.0,NTU,2018-12-18,102.0,123.0,297.0,150.0,192.0,87.0,80.0,33.0,42.0,245.0,94.0,92.0,POINT (-98.75572200000001 20.166944)
10,MEX01179,2018-12-17,12:00,TURB,4.0,NTU,2018-12-18,50.0,96.0,265.0,124.0,167.0,42.0,31.0,4.0,7.0,22.0,55.0,57.0,POINT (-98.75667 20.16492)
11,MEX02186,2018-12-18,12:00,TURB,7.0,NTU,2018-12-18,241.0,235.0,326.0,301.0,466.0,259.0,243.0,198.0,169.0,97.0,90.0,65.0,POINT (-99.05834299999999 19.27117)
12,MEX03764,2018-12-18,12:00,TURB,9.0,NTU,2018-12-17,311.0,493.0,744.0,412.0,421.0,168.0,178.0,156.0,116.0,26.0,80.0,74.0,POINT (-95.4495 16.4791)
13,MEX03763,2018-12-18,12:00,TURB,5.0,NTU,2018-12-17,247.0,426.0,663.0,324.0,333.0,92.0,96.0,67.0,45.0,,21.0,43.0,POINT (-95.4575 16.4899)
14,MEX02184,2018-12-18,12:00,TURB,8.0,NTU,2018-12-18,263.0,254.0,350.0,340.0,515.0,463.0,451.0,448.0,443.0,686.0,254.0,171.0,POINT (-99.063868 19.271862)
15,MEX02182,2018-12-18,12:00,TURB,4.0,NTU,2018-12-18,405.0,379.0,622.0,593.0,1023.0,2167.0,2645.0,2654.0,2902.0,3014.0,1831.0,1064.0,POINT (-99.07943299999999 19.2832)
16,MEX02185,2018-12-18,12:00,TURB,7.0,NTU,2018-12-18,242.0,229.0,327.0,310.0,486.0,332.0,332.0,261.0,276.0,281.0,184.0,125.0,POINT (-99.061922 19.269833)
17,MEX01817,2018-12-18,12:00,TURB,70.0,NTU,2018-12-16,832.0,927.0,1129.0,1301.0,1375.0,1038.0,1068.0,924.0,849.0,795.0,570.0,543.0,POINT (-100.84968 21.87899)
18,MEX02227,2018-12-18,12:00,TURB,9.0,NTU,2018-12-18,608.0,497.0,667.0,618.0,911.0,1191.0,1277.0,1205.0,1280.0,1946.0,681.0,404.0,POINT (-99.09833399999999 19.292469)
19,MEX03766,2018-12-18,12:00,TURB,6.0,NTU,2018-12-17,328.0,612.0,967.0,542.0,515.0,180.0,198.0,168.0,150.0,57.0,146.0,133.0,POINT (-95.399086 16.444547)
20,MEX02188,2018-12-18,12:00,TURB,16.0,NTU,2018-12-18,450.0,329.0,439.0,442.0,870.0,777.0,763.0,625.0,591.0,884.0,437.0,384.0,POINT (-99.006995 19.266313)
21,MEX01818,2018-12-18,12:00,TURB,75.0,NTU,2018-12-16,924.0,1100.0,1305.0,1500.0,1563.0,1199.0,1210.0,1139.0,977.0,972.0,721.0,661.0,POINT (-100.82349 21.87969)
22,MEX03781,2018-12-18,12:00,TURB,8.0,NTU,2018-12-17,250.0,427.0,680.0,322.0,339.0,91.0,100.0,74.0,54.0,1.0,25.0,29.0,POINT (-95.4614 16.5252)
23,MEX03765,2018-12-18,12:00,TURB,6.0,NTU,2018-12-17,250.0,509.0,794.0,456.0,438.0,170.0,188.0,160.0,134.0,159.0,134.0,102.0,POINT (-95.4032 16.4507)
24,MEX03589,2018-12-19,12:00,TURB,6.0,NTU,2018-12-20,40.0,164.0,451.0,231.0,176.0,16.0,23.0,12.0,,1.0,5.0,15.0,POINT (-107.1078 24.83925)
25,MEX03589,2018-12-19,12:00,TURB,6.0,NTU,2018-12-20,48.0,172.0,456.0,234.0,181.0,13.0,20.0,15.0,2.0,2.0,6.0,13.0,POINT (-107.1078 24.83925)
26,MEX03590,2018-12-19,12:00,TURB,5.0,NTU,2018-12-20,69.0,221.0,541.0,295.0,206.0,28.0,41.0,29.0,18.0,1.0,1.0,12.0,POINT (-107.11535 24.8235)
27,MEX03590,2018-12-19,12:00,TURB,5.0,NTU,2018-12-20,71.0,235.0,544.0,295.0,206.0,28.0,50.0,36.0,24.0,,2.0,4.0,POINT (-107.11535 24.8235)
28,MEX03591,2018-12-19,12:00,TURB,16.0,NTU,2018-12-20,57.0,200.0,520.0,265.0,172.0,14.0,18.0,15.0,3.0,1.0,4.0,18.0,POINT (-107.13805 24.82063)
29,MEX03591,2018-12-19,12:00,TURB,16.0,NTU,2018-12-20,68.0,210.0,526.0,270.0,174.0,18.0,21.0,19.0,3.0,,4.0,19.0,POINT (-107.13805 24.82063)
30,MEX03588,2018-12-19,12:00,TURB,32.0,NTU,2018-12-20,51.0,196.0,502.0,264.0,181.0,20.0,26.0,25.0,3.0,1.0,1.0,7.0,POINT (-107.12249 24.82428)
31,MEX03588,2018-12-19,12:00,TURB,32.0,NTU,2018-12-20,65.0,201.0,508.0,264.0,191.0,22.0,35.0,32.0,14.0,1.0,1.0,9.0,POINT (-107.12249 24.82428)
32,MEX03501,2018-12-19,12:00,TURB,2.0,NTU,2018-12-19,113.0,151.0,542.0,399.0,1071.0,2272.0,2592.0,2785.0,2778.0,2706.0,1335.0,695.0,POINT (-114.894444 32.039167)
33,MEX03502,2018-12-19,12:00,TURB,2.0,NTU,2018-12-19,14.0,153.0,380.0,289.0,350.0,361.0,478.0,487.0,579.0,611.0,690.0,468.0,POINT (-114.897222 32.035556)
34,MEX03503,2018-12-19,12:00,TURB,0.0,NTU,2018-12-19,1.0,91.0,387.0,356.0,465.0,341.0,414.0,473.0,473.0,580.0,799.0,509.0,POINT (-114.90349 32.037378)
35,MEX03499,2018-12-19,12:00,TURB,15.0,NTU,2018-12-19,102.0,243.0,509.0,643.0,970.0,1306.0,1457.0,1540.0,1603.0,1687.0,1552.0,1080.0,POINT (-114.748813 31.94718300000001)
36,MEX03587,2018-12-19,12:00,TURB,50.0,NTU,2018-12-20,66.0,212.0,530.0,283.0,191.0,15.0,18.0,17.0,3.0,,1.0,15.0,POINT (-107.13645 24.83191)
37,MEX03587,2018-12-19,12:00,TURB,50.0,NTU,2018-12-20,76.0,224.0,533.0,290.0,195.0,20.0,20.0,18.0,3.0,,1.0,16.0,POINT (-107.13645 24.83191)
38,MEX01730,2018-12-20,12:00,TURB,2.0,NTU,2018-12-18,218.0,273.0,561.0,433.0,931.0,2225.0,2608.0,2667.0,2893.0,2495.0,1743.0,1005.0,POINT (-99.48436 21.18609)
39,MEX03718,2018-12-20,12:00,TURB,3.0,NTU,2018-12-20,73.0,142.0,320.0,163.0,90.0,16.0,12.0,12.0,19.0,3.0,61.0,50.0,POINT (-107.85013 25.89576)
40,MEX03718,2018-12-20,12:00,TURB,3.0,NTU,2018-12-20,79.0,135.0,322.0,160.0,97.0,12.0,15.0,19.0,14.0,,69.0,54.0,POINT (-107.85013 25.89576)
41,MEX01733,2018-12-20,12:00,TURB,1.0,NTU,2018-12-18,226.0,213.0,390.0,291.0,492.0,814.0,940.0,926.0,1016.0,1186.0,959.0,598.0,POINT (-99.47599 21.19994)
42,MEX03721,2018-12-20,12:00,TURB,4.0,NTU,2018-12-20,57.0,97.0,252.0,125.0,62.0,1.0,3.0,1.0,1.0,1.0,25.0,25.0,POINT (-107.91193 25.85906)
43,MEX03721,2018-12-20,12:00,TURB,4.0,NTU,2018-12-20,68.0,128.0,268.0,140.0,68.0,1.0,5.0,3.0,3.0,1.0,20.0,23.0,POINT (-107.91193 25.85906)
44,MEX03721,2018-12-20,12:00,TURB,4.0,NTU,2018-12-20,72.0,126.0,266.0,139.0,68.0,1.0,4.0,2.0,2.0,3.0,23.0,21.0,POINT (-107.91193 25.85906)
45,MEX01877,2018-12-20,12:00,TURB,16.0,NTU,2018-12-21,115.0,278.0,548.0,603.0,467.0,135.0,131.0,112.0,81.0,42.0,48.0,50.0,POINT (-100.23728 21.60844)
46,MEX03452,2018-12-20,12:00,TURB,3.0,NTU,2018-12-19,54.0,53.0,265.0,149.0,289.0,705.0,812.0,832.0,890.0,1982.0,668.0,482.0,POINT (-114.770332 32.677025)
47,MEX03452,2018-12-20,12:00,TURB,3.0,NTU,2018-12-19,58.0,66.0,287.0,158.0,296.0,947.0,821.0,833.0,900.0,1903.0,671.0,482.0,POINT (-114.770332 32.677025)
48,MEX03452,2018-12-20,12:00,TURB,3.0,NTU,2018-12-19,51.0,48.0,250.0,138.0,266.0,649.0,744.0,749.0,818.0,1958.0,643.0,469.0,POINT (-114.770332 32.677025)
49,MEX03452,2018-12-20,12:00,TURB,3.0,NTU,2018-12-19,58.0,61.0,270.0,148.0,276.0,657.0,756.0,759.0,831.0,1927.0,649.0,473.0,POINT (-114.770332 32.677025)
50,MEX01807,2018-12-20,12:00,TURB,16.0,NTU,2018-12-21,237.0,400.0,740.0,622.0,515.0,139.0,137.0,103.0,50.0,5.0,44.0,40.0,POINT (-100.54665 21.62572)
51,MEX01807,2018-12-20,12:00,TURB,16.0,NTU,2018-12-21,243.0,406.0,739.0,626.0,517.0,135.0,137.0,103.0,54.0,9.0,47.0,41.0,POINT (-100.54665 21.62572)
52,MEX01736,2018-12-20,12:00,TURB,1.0,NTU,2018-12-18,487.0,629.0,988.0,1007.0,1592.0,2078.0,2288.0,2358.0,2634.0,2674.0,2653.0,2050.0,POINT (-99.47091 21.20601)
53,MEX01731,2018-12-20,12:00,TURB,1.0,NTU,2018-12-18,162.0,229.0,426.0,195.0,192.0,110.0,113.0,102.0,93.0,40.0,119.0,83.0,POINT (-99.47543 21.19486)
54,MEX01734,2018-12-20,12:00,TURB,1.0,NTU,2018-12-18,100.0,112.0,218.0,93.0,96.0,27.0,35.0,14.0,17.0,,77.0,59.0,POINT (-99.47481999999999 21.20343)
55,MEX01732,2018-12-20,12:00,TURB,1.0,NTU,2018-12-18,146.0,175.0,309.0,144.0,136.0,57.0,59.0,40.0,55.0,56.0,94.0,65.0,POINT (-99.47539 21.19783)
56,MEX03719,2018-12-20,12:00,TURB,5.0,NTU,2018-12-20,83.0,171.0,360.0,169.0,107.0,9.0,7.0,11.0,3.0,2.0,10.0,13.0,POINT (-107.83984 25.95207000000001)
57,MEX03719,2018-12-20,12:00,TURB,5.0,NTU,2018-12-20,85.0,168.0,358.0,167.0,102.0,5.0,7.0,7.0,2.0,,10.0,11.0,POINT (-107.83984 25.95207000000001)
58,MEX01735,2018-12-20,12:00,TURB,1.0,NTU,2018-12-18,252.0,158.0,307.0,216.0,285.0,309.0,358.0,284.0,346.0,880.0,488.0,398.0,POINT (-99.47252 21.20632)
59,MEX03720,2018-12-20,12:00,TURB,5.0,NTU,2018-12-20,107.0,211.0,416.0,188.0,111.0,6.0,12.0,12.0,15.0,,26.0,21.0,POINT (-107.86852 25.95233)
60,MEX03720,2018-12-20,12:00,TURB,5.0,NTU,2018-12-20,115.0,210.0,414.0,188.0,112.0,4.0,12.0,11.0,12.0,2.0,27.0,22.0,POINT (-107.86852 25.95233)
61,MEX03464,2018-12-20,12:00,TURB,3.0,NTU,2018-12-19,9.0,8.0,134.0,1.0,1.0,1.0,1.0,1.0,1.0,478.0,134.0,159.0,POINT (-114.728339 32.706497)
62,MEX01738,2018-12-20,12:00,TURB,1.0,NTU,2018-12-18,157.0,141.0,256.0,128.0,142.0,138.0,143.0,124.0,113.0,502.0,177.0,117.0,POINT (-99.4705 21.20119)
63,MEX01737,2018-12-20,12:00,TURB,12.0,NTU,2018-12-18,148.0,190.0,404.0,260.0,471.0,811.0,923.0,941.0,985.0,263.0,823.0,478.0,POINT (-99.4713 21.20477)
64,MEX03665,2018-12-21,12:00,TURB,4.0,NTU,2018-12-20,33.0,125.0,307.0,174.0,95.0,10.0,12.0,24.0,10.0,1.0,70.0,47.0,POINT (-106.80581 24.57212)
65,MEX03665,2018-12-21,12:00,TURB,4.0,NTU,2018-12-22,135.0,304.0,423.0,218.0,142.0,54.0,69.0,86.0,48.0,10.0,107.0,92.0,POINT (-106.80581 24.57212)
66,MEX03668,2018-12-21,12:00,TURB,5.0,NTU,2018-12-20,55.0,138.0,306.0,148.0,78.0,11.0,21.0,17.0,7.0,1.0,2.0,12.0,POINT (-106.74781 24.59264)
67,MEX03668,2018-12-21,12:00,TURB,5.0,NTU,2018-12-22,95.0,209.0,320.0,151.0,82.0,17.0,36.0,23.0,1.0,1.0,8.0,14.0,POINT (-106.74781 24.59264)
68,MEX03669,2018-12-21,12:00,TURB,5.0,NTU,2018-12-20,85.0,192.0,394.0,175.0,80.0,1.0,8.0,5.0,1.0,1.0,8.0,25.0,POINT (-106.71886 24.62845)
69,MEX03669,2018-12-21,12:00,TURB,5.0,NTU,2018-12-22,115.0,262.0,399.0,175.0,101.0,17.0,28.0,13.0,3.0,1.0,8.0,38.0,POINT (-106.71886 24.62845)
70,MEX03667,2018-12-21,12:00,TURB,4.0,NTU,2018-12-20,70.0,153.0,323.0,153.0,75.0,15.0,18.0,23.0,10.0,1.0,2.0,7.0,POINT (-106.76237 24.60864)
71,MEX03667,2018-12-21,12:00,TURB,4.0,NTU,2018-12-22,111.0,216.0,333.0,153.0,94.0,29.0,29.0,29.0,7.0,1.0,6.0,11.0,POINT (-106.76237 24.60864)
72,MEX03666,2018-12-21,12:00,TURB,4.0,NTU,2018-12-20,65.0,157.0,337.0,167.0,85.0,3.0,13.0,12.0,6.0,1.0,17.0,29.0,POINT (-106.79475 24.58537)
73,MEX03666,2018-12-21,12:00,TURB,4.0,NTU,2018-12-22,121.0,237.0,361.0,169.0,105.0,16.0,30.0,16.0,2.0,4.0,21.0,35.0,POINT (-106.79475 24.58537)
74,MEX03676,2018-12-22,12:00,TURB,1.0,NTU,2018-12-20,1.0,44.0,135.0,66.0,31.0,1.0,1.0,1.0,1.0,1.0,11.0,20.0,POINT (-106.7261 24.13359)
75,MEX03676,2018-12-22,12:00,TURB,1.0,NTU,2018-12-22,75.0,128.0,163.0,82.0,44.0,1.0,1.0,1.0,1.0,,19.0,19.0,POINT (-106.7261 24.13359)
76,MEX03674,2018-12-22,12:00,TURB,0.0,NTU,2018-12-20,1.0,10.0,57.0,45.0,26.0,16.0,21.0,16.0,27.0,56.0,44.0,49.0,POINT (-106.69051 24.14662)
77,MEX03674,2018-12-22,12:00,TURB,0.0,NTU,2018-12-22,52.0,96.0,105.0,66.0,44.0,26.0,57.0,43.0,48.0,35.0,52.0,53.0,POINT (-106.69051 24.14662)
78,MEX03675,2018-12-22,12:00,TURB,0.0,NTU,2018-12-20,30.0,23.0,81.0,69.0,56.0,65.0,52.0,75.0,62.0,192.0,153.0,115.0,POINT (-106.6851 24.13018)
79,MEX03675,2018-12-22,12:00,TURB,0.0,NTU,2018-12-22,88.0,95.0,107.0,69.0,61.0,28.0,53.0,59.0,72.0,158.0,112.0,92.0,POINT (-106.6851 24.13018)
80,MEX03673,2018-12-22,12:00,TURB,1.0,NTU,2018-12-20,1.0,13.0,92.0,59.0,31.0,1.0,1.0,1.0,1.0,1.0,19.0,26.0,POINT (-106.65058 24.1363)
81,MEX03673,2018-12-22,12:00,TURB,1.0,NTU,2018-12-22,1.0,85.0,121.0,69.0,44.0,1.0,2.0,3.0,1.0,1.0,26.0,29.0,POINT (-106.65058 24.1363)
82,MEX02914,2019-01-21,12:00,TURB,6.0,NTU,2019-01-22,222.0,327.0,457.0,363.0,566.0,989.0,1226.0,1244.0,1238.0,504.0,700.0,424.0,POINT (-97.93786799999999 22.386974)
83,MEX02914,2019-01-21,12:00,TURB,6.0,NTU,2019-01-22,252.0,325.0,396.0,289.0,419.0,523.0,552.0,532.0,677.0,471.0,497.0,285.0,POINT (-97.93786799999999 22.386974)
84,MEX02915,2019-01-21,12:00,TURB,11.0,NTU,2019-01-22,248.0,325.0,379.0,267.0,287.0,188.0,208.0,189.0,175.0,185.0,152.0,119.0,POINT (-97.927357 22.385757)
85,MEX01562,2019-01-22,12:00,TURB,14.0,NTU,2019-01-21,49.0,141.0,456.0,211.0,464.0,173.0,187.0,142.0,146.0,1763.0,163.0,132.0,POINT (-105.11051 22.03605)
86,MEX00751,2019-01-22,12:00,TURB,6.0,NTU,2019-01-22,193.0,270.0,427.0,413.0,783.0,1545.0,1918.0,2205.0,2265.0,1985.0,1457.0,878.0,POINT (-100.19485 19.21598)
87,MEX01563,2019-01-22,12:00,TURB,13.0,NTU,2019-01-21,131.0,252.0,531.0,411.0,738.0,806.0,915.0,946.0,973.0,1724.0,1175.0,882.0,POINT (-105.10872 22.03943)
88,MEX01564,2019-01-22,12:00,TURB,16.0,NTU,2019-01-21,1.0,160.0,479.0,221.0,459.0,149.0,167.0,127.0,98.0,9.0,90.0,68.0,POINT (-105.11143 22.04187)
89,MEX01561,2019-01-22,12:00,TURB,13.0,NTU,2019-01-21,1.0,132.0,471.0,211.0,471.0,139.0,155.0,108.0,67.0,1.0,80.0,66.0,POINT (-105.10889 22.03653)
90,MEX02911,2019-01-22,12:00,TURB,60.0,NTU,2019-01-22,606.0,832.0,1100.0,902.0,1011.0,461.0,466.0,392.0,271.0,125.0,90.0,78.0,POINT (-98.14646999999999 22.35219)
91,MEX02912,2019-01-22,12:00,TURB,50.0,NTU,2019-01-22,484.0,722.0,1010.0,786.0,886.0,385.0,392.0,338.0,267.0,143.0,149.0,112.0,POINT (-98.09654 22.29025)
92,MEX02913,2019-01-22,12:00,TURB,40.0,NTU,2019-01-22,429.0,674.0,994.0,769.0,880.0,374.0,396.0,328.0,253.0,235.0,141.0,102.0,POINT (-98.0416 22.3175)
93,MEX01565,2019-01-22,12:00,TURB,12.0,NTU,2019-01-21,45.0,162.0,429.0,252.0,513.0,348.0,413.0,372.0,398.0,960.0,653.0,438.0,POINT (-105.11107 22.04343)
94,MEX01482,2019-01-23,12:00,TURB,7.0,NTU,2019-01-23,173.0,297.0,594.0,496.0,410.0,150.0,183.0,154.0,122.0,72.0,103.0,77.0,POINT (-104.43243 21.43233)
95,MEX01481,2019-01-23,12:00,TURB,2.0,NTU,2019-01-23,239.0,213.0,343.0,326.0,418.0,561.0,651.0,603.0,720.0,972.0,780.0,516.0,POINT (-104.46196 21.42495)
96,MEX01478,2019-01-23,12:00,TURB,7.0,NTU,2019-01-23,112.0,150.0,303.0,263.0,208.0,56.0,55.0,37.0,30.0,,17.0,15.0,POINT (-104.42236 21.40928)
97,MEX01479,2019-01-23,12:00,TURB,7.0,NTU,2019-01-23,145.0,194.0,374.0,321.0,230.0,67.0,69.0,56.0,36.0,,23.0,21.0,POINT (-104.43808 21.42505)
98,MEX02899,2019-01-23,12:00,TURB,14.0,NTU,2019-01-22,539.0,841.0,1057.0,655.0,590.0,426.0,462.0,402.0,465.0,857.0,518.0,421.0,POINT (-98.72263 22.91146)
99,MEX00521,2019-01-23,12:00,TURB,4.0,NTU,2019-01-23,68.0,91.0,287.0,113.0,242.0,101.0,121.0,101.0,91.0,1265.0,92.0,61.0,POINT (-103.70843 19.46118)
100,MEX01480,2019-01-23,12:00,TURB,6.0,NTU,2019-01-23,88.0,118.0,238.0,204.0,142.0,14.0,11.0,8.0,3.0,2.0,19.0,24.0,POINT (-104.44971 21.42987)
101,MEX01507,2019-01-24,12:00,TURB,3.0,NTU,2019-01-23,182.0,202.0,359.0,208.0,162.0,55.0,63.0,38.0,42.0,1.0,30.0,40.0,POINT (-104.71751 21.83795)
102,MEX01477,2019-01-24,12:00,TURB,1.0,NTU,2019-01-23,81.0,79.0,117.0,73.0,65.0,34.0,27.0,26.0,21.0,,15.0,19.0,POINT (-104.63705 21.69157)
103,MEX01477,2019-01-24,12:00,TURB,1.0,NTU,2019-01-23,93.0,92.0,124.0,81.0,74.0,49.0,39.0,39.0,39.0,1.0,21.0,22.0,POINT (-104.63705 21.69157)
104,MEX02903,2019-01-24,12:00,TURB,80.0,NTU,2019-01-22,711.0,1027.0,1299.0,950.0,820.0,308.0,308.0,263.0,187.0,77.0,73.0,59.0,POINT (-98.75703 22.69454)
105,MEX02904,2019-01-24,12:00,TURB,32.0,NTU,2019-01-22,654.0,881.0,1083.0,637.0,495.0,179.0,189.0,153.0,122.0,57.0,64.0,55.0,POINT (-98.72749 22.64607)
106,MEX01508,2019-01-24,12:00,TURB,3.0,NTU,2019-01-23,176.0,206.0,358.0,211.0,163.0,61.0,73.0,62.0,64.0,,73.0,48.0,POINT (-104.71246 21.85169)
107,MEX01505,2019-01-24,12:00,TURB,3.0,NTU,2019-01-23,194.0,211.0,373.0,200.0,182.0,60.0,69.0,42.0,28.0,1.0,30.0,21.0,POINT (-104.75679 21.8869)
108,MEX02900,2019-01-24,12:00,TURB,210.0,NTU,2019-01-22,775.0,999.0,1164.0,1212.0,1315.0,877.0,935.0,822.0,650.0,351.0,208.0,166.0,POINT (-98.65476 22.82929)
109,MEX01502,2019-01-24,12:00,TURB,6.0,NTU,2019-01-23,264.0,342.0,560.0,355.0,244.0,81.0,84.0,64.0,51.0,,46.0,46.0,POINT (-104.79137 21.8406)
110,MEX02905,2019-01-24,12:00,TURB,25.0,NTU,2019-01-22,625.0,858.0,1039.0,598.0,473.0,196.0,204.0,180.0,144.0,79.0,72.0,68.0,POINT (-98.7227 22.61968)
111,MEX01506,2019-01-24,12:00,TURB,4.0,NTU,2019-01-23,236.0,288.0,472.0,296.0,216.0,95.0,99.0,73.0,70.0,2.0,54.0,38.0,POINT (-104.7436 21.85078)
112,MEX01503,2019-01-24,12:00,TURB,4.0,NTU,2019-01-23,225.0,251.0,426.0,244.0,222.0,76.0,86.0,67.0,53.0,,24.0,31.0,POINT (-104.75009 21.87217)
113,MEX02906,2019-01-24,12:00,TURB,39.0,NTU,2019-01-22,622.0,807.0,954.0,547.0,427.0,169.0,179.0,149.0,126.0,86.0,77.0,71.0,POINT (-98.69494 22.59952)
114,MEX02906,2019-01-24,12:00,TURB,39.0,NTU,2019-01-22,555.0,774.0,930.0,527.0,399.0,142.0,149.0,125.0,99.0,29.0,73.0,66.0,POINT (-98.69494 22.59952)
115,MEX01504,2019-01-24,12:00,TURB,3.0,NTU,2019-01-23,220.0,247.0,421.0,236.0,215.0,75.0,84.0,66.0,49.0,,39.0,29.0,POINT (-104.75163 21.87793)
116,MEX03694,2019-01-25,12:00,TURB,4.0,NTU,2019-01-26,130.0,242.0,465.0,229.0,193.0,75.0,78.0,75.0,64.0,20.0,44.0,30.0,POINT (-106.1955 23.5165)
117,MEX02863,2019-01-28,12:00,TURB,90.0,NTU,2019-01-27,1826.0,1466.0,1466.0,1343.0,1523.0,1657.0,1734.0,1870.0,1745.0,2134.0,1545.0,1168.0,POINT (-98.02822 23.4697)
118,MEX02863,2019-01-28,12:00,TURB,90.0,NTU,2019-01-27,1796.0,1452.0,1457.0,1337.0,1517.0,1652.0,1732.0,1865.0,1743.0,2124.0,1546.0,1170.0,POINT (-98.02822 23.4697)
119,MEX02861,2019-01-28,12:00,TURB,24.0,NTU,2019-01-27,3693.0,3838.0,3698.0,3594.0,3881.0,3894.0,3943.0,4063.0,3952.0,4991.0,3610.0,3065.0,POINT (-97.99276999999999 23.26193)
120,MEX02757,2019-01-28,12:00,TURB,2.0,NTU,2019-01-29,660.0,884.0,996.0,1135.0,1342.0,1487.0,1574.0,1539.0,1645.0,1539.0,1970.0,1804.0,POINT (-97.16382 18.82113)
121,MEX02860,2019-01-28,12:00,TURB,75.0,NTU,2019-01-27,5583.0,4408.0,4287.0,4204.0,4517.0,4525.0,4538.0,4480.0,4566.0,7156.0,3981.0,3456.0,POINT (-97.97685 23.26083)
122,MEX02598,2019-01-28,12:00,TURB,2.0,NTU,2019-01-29,6850.0,6582.0,6383.0,6164.0,6304.0,6362.0,6496.0,6350.0,6406.0,5351.0,5607.0,5123.0,POINT (-97.03917 18.84575)
123,MEX02862,2019-01-28,12:00,TURB,90.0,NTU,2019-01-27,608.0,1059.0,990.0,914.0,1026.0,1216.0,1258.0,1542.0,1303.0,898.0,1281.0,1011.0,POINT (-97.97942999999999 23.29091)
124,MEX00798,2019-01-29,12:00,TURB,2.0,NTU,2019-01-27,238.0,88.0,132.0,100.0,102.0,77.0,63.0,93.0,69.0,275.0,189.0,176.0,POINT (-99.62596000000001 20.6016)
125,MEX01233,2019-01-30,12:00,TURB,1.0,NTU,2019-01-30,258.0,238.0,348.0,318.0,374.0,381.0,409.0,429.0,417.0,522.0,515.0,354.0,POINT (-102.19073 18.02432)
126,MEX01233,2019-01-30,12:00,TURB,1.0,NTU,2019-01-30,305.0,274.0,374.0,335.0,407.0,415.0,439.0,455.0,442.0,878.0,525.0,369.0,POINT (-102.19073 18.02432)
127,MEX01549,2019-02-01,12:00,TURB,8.0,NTU,2019-02-02,63.0,119.0,331.0,192.0,299.0,64.0,61.0,39.0,12.0,1.0,2.0,20.0,POINT (-104.73335 21.20614)
128,MEX01548,2019-02-01,12:00,TURB,8.0,NTU,2019-02-02,46.0,103.0,319.0,181.0,287.0,55.0,51.0,39.0,21.0,15.0,48.0,60.0,POINT (-104.73859 21.21276)
129,MEX01498,2019-02-04,12:00,TURB,4.0,NTU,2019-02-02,271.0,201.0,363.0,335.0,616.0,1086.0,1271.0,1384.0,1478.0,1852.0,1088.0,726.0,POINT (-104.8133 21.51799)
130,MEX01555,2019-02-04,12:00,TURB,2.0,NTU,2019-02-02,54.0,37.0,90.0,38.0,32.0,20.0,21.0,22.0,14.0,3.0,53.0,40.0,POINT (-104.5611 21.373)
131,MEX01554,2019-02-04,12:00,TURB,1.0,NTU,2019-02-02,42.0,58.0,98.0,43.0,38.0,8.0,11.0,9.0,12.0,,26.0,14.0,POINT (-104.57626 21.37075)
132,MEX01551,2019-02-04,12:00,TURB,1.0,NTU,2019-02-02,66.0,48.0,89.0,38.0,20.0,5.0,17.0,13.0,16.0,3.0,41.0,32.0,POINT (-104.57044 21.36276)
133,MEX00865,2019-02-05,12:00,TURB,180.0,NTU,2019-02-04,855.0,895.0,1119.0,1423.0,1590.0,1323.0,1332.0,1212.0,1169.0,2166.0,884.0,717.0,POINT (-100.52988 21.101277)
