,ID,DATE,TIME,CODE,VALUE,UNIT,IMAGEDATE,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,geometry
286,MEX01734,2019-02-26,12:00,TURB,2.0,NTU,2019-02-26,142.0,155.0,264.0,81.0,61.0,35.0,52.0,36.0,35.0,23.0,88.0,72.0,POINT (-99.47481999999999 21.20343)
287,MEX03005,2019-02-26,12:00,TURB,2.0,NTU,2019-02-27,21.0,116.0,203.0,104.0,105.0,27.0,36.0,20.0,7.0,1.0,12.0,20.0,POINT (-102.94728 20.68642)
288,MEX03005,2019-02-26,12:00,TURB,2.0,NTU,2019-02-27,27.0,121.0,207.0,107.0,109.0,32.0,41.0,23.0,10.0,1.0,15.0,21.0,POINT (-102.94728 20.68642)
289,MEX01735,2019-02-26,12:00,TURB,2.0,NTU,2019-02-26,443.0,290.0,458.0,335.0,414.0,431.0,465.0,421.0,529.0,1003.0,706.0,593.0,POINT (-99.47252 21.20632)
290,MEX01417,2019-02-26,12:00,TURB,26.0,NTU,2019-02-24,239.0,376.0,514.0,566.0,534.0,214.0,208.0,148.0,114.0,19.0,81.0,90.0,POINT (-100.19621 20.0512)
291,MEX01417,2019-02-26,12:00,TURB,26.0,NTU,2019-02-26,169.0,235.0,380.0,444.0,424.0,134.0,133.0,82.0,36.0,1.0,44.0,54.0,POINT (-100.19621 20.0512)
292,MEX01733,2019-02-26,12:00,TURB,1.0,NTU,2019-02-26,375.0,336.0,534.0,438.0,554.0,690.0,777.0,803.0,854.0,1108.0,1170.0,805.0,POINT (-99.47599 21.19994)
293,MEX01412,2019-02-27,12:00,TURB,33.0,NTU,2019-02-26,384.0,505.0,790.0,746.0,702.0,255.0,239.0,175.0,111.0,44.0,74.0,73.0,POINT (-100.2285 20.00036)
294,MEX03212,2019-02-27,12:00,TURB,4.0,NTU,2019-02-27,103.0,183.0,295.0,194.0,282.0,135.0,133.0,106.0,89.0,79.0,98.0,86.0,POINT (-103.48205 19.76959)
295,MEX03056,2019-02-27,12:00,TURB,8.0,NTU,2019-02-27,110.0,209.0,476.0,235.0,831.0,2898.0,3560.0,3728.0,3866.0,3842.0,1253.0,530.0,POINT (-103.84513 20.59729)
296,MEX03213,2019-02-27,12:00,TURB,5.0,NTU,2019-02-27,106.0,203.0,338.0,213.0,300.0,144.0,140.0,118.0,103.0,65.0,88.0,82.0,POINT (-103.49005 19.76349)
297,MEX01415,2019-02-27,12:00,TURB,34.0,NTU,2019-02-26,368.0,500.0,793.0,704.0,738.0,287.0,267.0,193.0,126.0,14.0,33.0,41.0,POINT (-100.21156 20.01147)
298,MEX03198,2019-02-27,12:00,TURB,3.0,NTU,2019-02-27,126.0,216.0,337.0,218.0,275.0,168.0,171.0,152.0,136.0,109.0,111.0,99.0,POINT (-103.48062 19.75806)
299,MEX01411,2019-02-27,12:00,TURB,61.0,NTU,2019-02-26,194.0,262.0,611.0,292.0,853.0,744.0,699.0,575.0,429.0,104.0,37.0,44.0,POINT (-100.24382 20.02403)
300,MEX03199,2019-02-27,12:00,TURB,3.0,NTU,2019-02-27,151.0,230.0,403.0,363.0,797.0,1825.0,2253.0,2493.0,2698.0,2706.0,1449.0,835.0,POINT (-103.48045 19.74108)
301,MEX03058,2019-02-27,12:00,TURB,14.0,NTU,2019-02-27,113.0,219.0,398.0,238.0,429.0,158.0,147.0,109.0,61.0,1.0,12.0,12.0,POINT (-103.85225 20.66849)
302,MEX01410,2019-02-27,12:00,TURB,41.0,NTU,2019-02-26,248.0,262.0,662.0,271.0,1028.0,1060.0,1032.0,857.0,660.0,195.0,130.0,122.0,POINT (-100.26426 20.03135)
303,MEX03057,2019-02-27,12:00,TURB,12.0,NTU,2019-02-27,100.0,210.0,385.0,231.0,387.0,137.0,129.0,96.0,49.0,1.0,11.0,12.0,POINT (-103.85027 20.63645)
304,MEX02978,2019-02-28,12:00,TURB,37.0,NTU,2019-02-27,95.0,182.0,614.0,256.0,1165.0,1046.0,1027.0,823.0,529.0,69.0,28.0,29.0,POINT (-103.30541 20.42063)
305,MEX03043,2019-02-28,12:00,TURB,6.0,NTU,2019-02-27,1.0,21.0,74.0,31.0,154.0,55.0,53.0,25.0,7.0,2.0,24.0,28.0,POINT (-103.65561 20.90336)
306,MEX02977,2019-02-28,12:00,TURB,39.0,NTU,2019-02-27,125.0,214.0,668.0,298.0,1233.0,1085.0,1082.0,870.0,571.0,90.0,27.0,20.0,POINT (-103.32117 20.41404)
307,MEX03041,2019-02-28,12:00,TURB,7.0,NTU,2019-02-27,0.0,31.0,76.0,32.0,199.0,96.0,95.0,54.0,28.0,4.0,35.0,35.0,POINT (-103.64249 20.92339)
308,MEX03042,2019-02-28,12:00,TURB,6.0,NTU,2019-02-27,1.0,20.0,69.0,27.0,174.0,72.0,65.0,37.0,12.0,1.0,36.0,26.0,POINT (-103.65022 20.91686)
309,MEX03046,2019-02-28,12:00,TURB,4.0,NTU,2019-02-27,19.0,24.0,79.0,42.0,124.0,36.0,38.0,19.0,12.0,27.0,60.0,52.0,POINT (-103.70473 20.9095)
310,MEX03045,2019-02-28,12:00,TURB,4.0,NTU,2019-02-27,0.0,20.0,67.0,27.0,134.0,13.0,23.0,4.0,1.0,3.0,22.0,29.0,POINT (-103.6815 20.89908)
311,MEX03044,2019-02-28,12:00,TURB,4.0,NTU,2019-02-27,1.0,30.0,79.0,34.0,143.0,27.0,40.0,16.0,2.0,1.0,13.0,14.0,POINT (-103.6662 20.89566)
312,MEX02976,2019-02-28,12:00,TURB,38.0,NTU,2019-02-27,123.0,210.0,638.0,276.0,1203.0,1068.0,1055.0,846.0,546.0,74.0,47.0,41.0,POINT (-103.3427 20.42298)
313,MEX02975,2019-02-28,12:00,TURB,35.0,NTU,2019-02-27,148.0,260.0,558.0,431.0,912.0,1837.0,2190.0,2324.0,2441.0,1530.0,1061.0,608.0,POINT (-103.37029 20.41996)
314,MEX02980,2019-02-28,12:00,TURB,37.0,NTU,2019-02-27,141.0,213.0,603.0,279.0,1161.0,1092.0,1077.0,859.0,560.0,122.0,72.0,62.0,POINT (-103.31647 20.43295)
315,MEX02979,2019-02-28,12:00,TURB,38.0,NTU,2019-02-27,81.0,166.0,614.0,252.0,1165.0,1046.0,1044.0,828.0,526.0,55.0,21.0,25.0,POINT (-103.30269 20.40953)
316,MEX03047,2019-02-28,12:00,TURB,3.0,NTU,2019-02-27,1.0,14.0,65.0,23.0,117.0,11.0,21.0,2.0,1.0,0.0,18.0,21.0,POINT (-103.69628 20.90531)
317,MEX02965,2019-03-01,12:00,TURB,6.0,NTU,2019-02-27,221.0,357.0,842.0,409.0,1308.0,2981.0,3255.0,3274.0,3310.0,3366.0,1228.0,614.0,POINT (-103.33043 20.5772)
318,MEX03063,2019-03-01,12:00,TURB,2.0,NTU,2019-02-27,54.0,138.0,278.0,132.0,150.0,10.0,13.0,1.0,1.0,2.0,50.0,46.0,POINT (-103.9041 20.41148)
319,MEX02964,2019-03-01,12:00,TURB,10.0,NTU,2019-02-27,50.0,96.0,139.0,106.0,186.0,105.0,117.0,92.0,80.0,43.0,110.0,100.0,POINT (-103.32639 20.58021)
320,MEX03062,2019-03-01,12:00,TURB,3.0,NTU,2019-02-27,42.0,120.0,259.0,116.0,108.0,4.0,2.0,5.0,1.0,0.0,54.0,46.0,POINT (-103.90109 20.41916)
321,MEX03764,2019-03-04,12:00,TURB,4.0,NTU,2019-03-02,542.0,627.0,932.0,528.0,481.0,236.0,226.0,197.0,184.0,48.0,67.0,44.0,POINT (-95.4495 16.4791)
322,MEX03764,2019-03-04,12:00,TURB,4.0,NTU,2019-03-02,564.0,652.0,941.0,532.0,491.0,244.0,227.0,196.0,182.0,91.0,64.0,35.0,POINT (-95.4495 16.4791)
323,MEX03781,2019-03-04,12:00,TURB,26.0,NTU,2019-03-02,924.0,993.0,1296.0,1396.0,1596.0,1794.0,1921.0,1866.0,1992.0,1241.0,2076.0,1557.0,POINT (-95.4614 16.5252)
324,MEX03781,2019-03-04,12:00,TURB,26.0,NTU,2019-03-02,903.0,1018.0,1316.0,1421.0,1631.0,1782.0,1895.0,1834.0,1959.0,1649.0,2089.0,1591.0,POINT (-95.4614 16.5252)
325,MEX03766,2019-03-04,12:00,TURB,2.0,NTU,2019-03-02,500.0,535.0,833.0,399.0,345.0,162.0,182.0,146.0,159.0,125.0,167.0,136.0,POINT (-95.39909 16.44455)
326,MEX03766,2019-03-04,12:00,TURB,2.0,NTU,2019-03-02,612.0,582.0,884.0,429.0,373.0,182.0,206.0,163.0,165.0,393.0,190.0,150.0,POINT (-95.39909 16.44455)
327,MEX03763,2019-03-04,12:00,TURB,5.0,NTU,2019-03-02,543.0,630.0,927.0,531.0,480.0,204.0,201.0,173.0,150.0,13.0,64.0,53.0,POINT (-95.4575 16.4899)
328,MEX03763,2019-03-04,12:00,TURB,5.0,NTU,2019-03-02,560.0,638.0,926.0,530.0,481.0,209.0,196.0,172.0,146.0,41.0,62.0,50.0,POINT (-95.4575 16.4899)
329,MEX00501,2019-03-04,12:00,TURB,8.0,NTU,2019-03-04,507.0,630.0,798.0,755.0,1046.0,1876.0,2180.0,2192.0,2297.0,2772.0,1557.0,972.0,POINT (-104.25948 19.04234)
330,MEX03765,2019-03-04,12:00,TURB,2.0,NTU,2019-03-02,474.0,447.0,689.0,333.0,306.0,175.0,162.0,148.0,151.0,250.0,157.0,118.0,POINT (-95.4032 16.4507)
331,MEX03765,2019-03-04,12:00,TURB,2.0,NTU,2019-03-02,508.0,469.0,705.0,355.0,369.0,215.0,233.0,181.0,214.0,514.0,243.0,184.0,POINT (-95.4032 16.4507)
332,MEX01361,2019-03-05,12:00,TURB,88.0,NTU,2019-03-06,547.0,856.0,1239.0,1224.0,1171.0,589.0,583.0,447.0,332.0,539.0,118.0,99.0,POINT (-101.63602 19.64891)
333,MEX01361,2019-03-05,12:00,TURB,88.0,NTU,2019-03-06,583.0,848.0,1228.0,1225.0,1164.0,573.0,567.0,429.0,316.0,336.0,113.0,90.0,POINT (-101.63602 19.64891)
334,MEX01356,2019-03-05,12:00,TURB,121.0,NTU,2019-03-06,585.0,806.0,1189.0,1198.0,1189.0,596.0,561.0,427.0,297.0,140.0,53.0,40.0,POINT (-101.60831 19.63981)
335,MEX01356,2019-03-05,12:00,TURB,121.0,NTU,2019-03-06,564.0,796.0,1188.0,1188.0,1183.0,576.0,538.0,407.0,279.0,108.0,45.0,38.0,POINT (-101.60831 19.63981)
336,MEX00939,2019-03-05,12:00,TURB,63.0,NTU,2019-03-06,539.0,793.0,1153.0,934.0,990.0,369.0,361.0,238.0,152.0,22.0,58.0,70.0,POINT (-100.57757 20.07576)
337,MEX01358,2019-03-05,12:00,TURB,111.0,NTU,2019-03-06,616.0,819.0,1190.0,1254.0,1252.0,688.0,667.0,527.0,399.0,208.0,102.0,79.0,POINT (-101.57868 19.64727)
338,MEX01358,2019-03-05,12:00,TURB,111.0,NTU,2019-03-06,595.0,801.0,1187.0,1244.0,1245.0,681.0,656.0,513.0,387.0,190.0,93.0,78.0,POINT (-101.57868 19.64727)
339,MEX00941,2019-03-05,12:00,TURB,58.0,NTU,2019-03-06,494.0,723.0,1115.0,895.0,1026.0,420.0,392.0,286.0,186.0,40.0,33.0,39.0,POINT (-100.58251 20.05404)
340,MEX01359,2019-03-05,12:00,TURB,126.0,NTU,2019-03-06,548.0,730.0,1075.0,1190.0,1267.0,766.0,746.0,588.0,463.0,210.0,123.0,110.0,POINT (-101.55167 19.6512)
341,MEX01359,2019-03-05,12:00,TURB,126.0,NTU,2019-03-06,528.0,714.0,1068.0,1186.0,1247.0,738.0,719.0,554.0,423.0,168.0,115.0,104.0,POINT (-101.55167 19.6512)
342,MEX01354,2019-03-05,12:00,TURB,106.0,NTU,2019-03-06,594.0,806.0,1201.0,1130.0,1228.0,657.0,632.0,487.0,350.0,141.0,106.0,78.0,POINT (-101.61774 19.67497)
343,MEX01354,2019-03-05,12:00,TURB,106.0,NTU,2019-03-06,584.0,787.0,1195.0,1112.0,1226.0,628.0,619.0,466.0,320.0,72.0,94.0,80.0,POINT (-101.61774 19.67497)
344,MEX01355,2019-03-05,12:00,TURB,112.0,NTU,2019-03-06,520.0,780.0,1139.0,1148.0,1203.0,778.0,797.0,667.0,568.0,963.0,249.0,153.0,POINT (-101.60502 19.68046)
345,MEX01355,2019-03-05,12:00,TURB,112.0,NTU,2019-03-06,548.0,791.0,1160.0,1169.0,1203.0,688.0,691.0,555.0,444.0,566.0,168.0,113.0,POINT (-101.60502 19.68046)
346,MEX01357,2019-03-05,12:00,TURB,110.0,NTU,2019-03-06,475.0,611.0,909.0,942.0,1113.0,1052.0,1186.0,1081.0,1052.0,1062.0,505.0,336.0,POINT (-101.58716 19.6383)
347,MEX01357,2019-03-05,12:00,TURB,110.0,NTU,2019-03-06,518.0,653.0,978.0,1029.0,1147.0,950.0,1011.0,941.0,851.0,539.0,376.0,264.0,POINT (-101.58716 19.6383)
348,MEX00940,2019-03-05,12:00,TURB,43.0,NTU,2019-03-06,477.0,710.0,1014.0,853.0,893.0,345.0,316.0,232.0,157.0,41.0,45.0,60.0,POINT (-100.54172 20.07873)
349,MEX01360,2019-03-05,12:00,TURB,131.0,NTU,2019-03-06,475.0,656.0,1031.0,731.0,1323.0,879.0,840.0,670.0,494.0,212.0,65.0,53.0,POINT (-101.58576 19.66582)
350,MEX01360,2019-03-05,12:00,TURB,131.0,NTU,2019-03-06,415.0,609.0,996.0,679.0,1317.0,904.0,876.0,684.0,504.0,199.0,61.0,52.0,POINT (-101.58576 19.66582)
351,MEX00935,2019-03-06,12:00,TURB,75.0,NTU,2019-03-06,676.0,945.0,1346.0,1291.0,1273.0,564.0,537.0,391.0,277.0,151.0,96.0,99.0,POINT (-100.66697 20.05221)
352,MEX01367,2019-03-06,12:00,TURB,91.0,NTU,2019-03-06,616.0,853.0,1239.0,1140.0,1159.0,575.0,543.0,429.0,303.0,158.0,94.0,76.0,POINT (-101.68867 19.59046)
353,MEX01367,2019-03-06,12:00,TURB,91.0,NTU,2019-03-06,603.0,851.0,1247.0,1141.0,1162.0,548.0,511.0,396.0,272.0,122.0,78.0,72.0,POINT (-101.68867 19.59046)
354,MEX00937,2019-03-06,12:00,TURB,71.0,NTU,2019-03-06,638.0,914.0,1317.0,1225.0,1239.0,554.0,524.0,393.0,272.0,95.0,45.0,53.0,POINT (-100.63361 20.06526)
355,MEX00936,2019-03-06,12:00,TURB,70.0,NTU,2019-03-06,623.0,926.0,1341.0,1315.0,1231.0,496.0,480.0,334.0,223.0,48.0,55.0,62.0,POINT (-100.63615 20.04113)
356,MEX01362,2019-03-06,12:00,TURB,93.0,NTU,2019-03-06,468.0,670.0,966.0,968.0,1123.0,1150.0,1330.0,1277.0,1263.0,2032.0,704.0,417.0,POINT (-101.6563 19.63241)
357,MEX01362,2019-03-06,12:00,TURB,93.0,NTU,2019-03-06,480.0,603.0,892.0,902.0,1135.0,1340.0,1554.0,1563.0,1579.0,1277.0,924.0,533.0,POINT (-101.6563 19.63241)
358,MEX01363,2019-03-06,12:00,TURB,90.0,NTU,2019-03-06,667.0,891.0,1287.0,1290.0,1221.0,628.0,597.0,478.0,355.0,195.0,105.0,81.0,POINT (-101.64755 19.60226)
359,MEX01363,2019-03-06,12:00,TURB,90.0,NTU,2019-03-06,629.0,887.0,1292.0,1296.0,1237.0,619.0,592.0,463.0,346.0,162.0,105.0,77.0,POINT (-101.64755 19.60226)
360,MEX00938,2019-03-06,12:00,TURB,71.0,NTU,2019-03-06,650.0,951.0,1362.0,1333.0,1237.0,474.0,442.0,300.0,191.0,13.0,34.0,50.0,POINT (-100.61889 20.08571)
361,MEX01364,2019-03-06,12:00,TURB,98.0,NTU,2019-03-06,597.0,837.0,1237.0,1195.0,1208.0,600.0,571.0,439.0,318.0,159.0,94.0,76.0,POINT (-101.63129 19.59165)
362,MEX01364,2019-03-06,12:00,TURB,98.0,NTU,2019-03-06,578.0,833.0,1228.0,1183.0,1194.0,579.0,553.0,428.0,295.0,135.0,95.0,72.0,POINT (-101.63129 19.59165)
363,MEX01373,2019-03-07,12:00,TURB,11.0,NTU,2019-03-06,311.0,482.0,880.0,377.0,426.0,265.0,262.0,221.0,201.0,701.0,200.0,155.0,POINT (-101.73332 19.44959)
364,MEX01373,2019-03-07,12:00,TURB,11.0,NTU,2019-03-06,303.0,447.0,830.0,355.0,415.0,255.0,267.0,210.0,238.0,1200.0,203.0,148.0,POINT (-101.73332 19.44959)
365,MEX04119,2019-03-07,12:00,TURB,30.0,NTU,2019-03-06,254.0,483.0,652.0,733.0,984.0,1130.0,1291.0,1307.0,1373.0,1431.0,1529.0,1200.0,POINT (-100.45358 20.78652)
366,MEX04119,2019-03-07,12:00,TURB,30.0,NTU,2019-03-06,331.0,544.0,695.0,767.0,1005.0,1148.0,1302.0,1315.0,1382.0,1378.0,1525.0,1196.0,POINT (-100.45358 20.78652)
367,MEX02182,2019-03-07,12:00,TURB,8.0,NTU,2019-03-08,330.0,325.0,610.0,572.0,1003.0,2422.0,2700.0,2854.0,3038.0,3182.0,1964.0,1167.0,POINT (-99.07943 19.2832)
368,MEX01374,2019-03-07,12:00,TURB,16.0,NTU,2019-03-06,293.0,532.0,1100.0,363.0,391.0,246.0,263.0,196.0,197.0,755.0,225.0,140.0,POINT (-101.73962 19.45381)
369,MEX01374,2019-03-07,12:00,TURB,16.0,NTU,2019-03-06,271.0,520.0,1119.0,336.0,346.0,164.0,180.0,131.0,125.0,606.0,167.0,114.0,POINT (-101.73962 19.45381)
370,MEX01372,2019-03-07,12:00,TURB,7.0,NTU,2019-03-06,288.0,477.0,918.0,331.0,341.0,191.0,207.0,159.0,141.0,155.0,144.0,116.0,POINT (-101.72353 19.44056)
371,MEX01372,2019-03-07,12:00,TURB,7.0,NTU,2019-03-06,270.0,458.0,920.0,307.0,309.0,142.0,147.0,113.0,95.0,93.0,99.0,89.0,POINT (-101.72353 19.44056)
372,MEX02186,2019-03-08,12:00,TURB,16.0,NTU,2019-03-08,104.0,118.0,306.0,282.0,560.0,210.0,204.0,143.0,80.0,28.0,77.0,71.0,POINT (-99.05834 19.27117)
373,MEX02188,2019-03-08,12:00,TURB,15.0,NTU,2019-03-08,325.0,185.0,377.0,335.0,821.0,671.0,669.0,555.0,504.0,1007.0,521.0,479.0,POINT (-99.00699 19.26631)
374,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-06,198.0,389.0,803.0,390.0,1307.0,1068.0,1022.0,771.0,548.0,60.0,105.0,108.0,POINT (-99.89896 20.50872)
375,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-06,416.0,548.0,890.0,502.0,1340.0,1127.0,1087.0,843.0,644.0,176.0,146.0,128.0,POINT (-99.89896 20.50872)
376,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-08,194.0,281.0,646.0,277.0,1100.0,941.0,931.0,700.0,474.0,30.0,86.0,103.0,POINT (-99.89896 20.50872)
377,MEX01721,2019-03-08,12:00,TURB,33.0,NTU,2019-03-08,325.0,381.0,706.0,349.0,1127.0,980.0,972.0,751.0,533.0,85.0,110.0,114.0,POINT (-99.89896 20.50872)
378,MEX01652,2019-03-08,12:00,TURB,4.0,NTU,2019-03-08,339.0,727.0,1044.0,1231.0,1591.0,2292.0,2588.0,2759.0,2879.0,3282.0,2675.0,1816.0,POINT (-98.19186999999999 18.92408)
379,MEX01652,2019-03-08,12:00,TURB,4.0,NTU,2019-03-08,296.0,851.0,1179.0,1476.0,1777.0,2275.0,2499.0,2624.0,2811.0,3327.0,3169.0,2182.0,POINT (-98.19186999999999 18.92408)
380,MEX02184,2019-03-08,12:00,TURB,15.0,NTU,2019-03-08,227.0,200.0,412.0,448.0,786.0,693.0,707.0,689.0,793.0,1660.0,886.0,580.0,POINT (-99.06386999999999 19.27186)
381,MEX02185,2019-03-08,12:00,TURB,14.0,NTU,2019-03-08,111.0,116.0,305.0,290.0,575.0,253.0,238.0,196.0,156.0,277.0,182.0,145.0,POINT (-99.06192 19.26983)
382,MEX01702,2019-03-11,12:00,TURB,158.0,NTU,2019-03-11,323.0,389.0,510.0,450.0,583.0,403.0,410.0,359.0,341.0,254.0,345.0,331.0,POINT (-100.03107 20.8263)
383,MEX02777,2019-03-11,12:00,TURB,1.0,NTU,2019-03-10,432.0,478.0,601.0,334.0,308.0,253.0,250.0,212.0,210.0,145.0,123.0,90.0,POINT (-96.41302 18.22981)
384,MEX02783,2019-03-11,12:00,TURB,2.0,NTU,2019-03-10,513.0,554.0,706.0,420.0,393.0,322.0,335.0,288.0,283.0,207.0,179.0,134.0,POINT (-96.599 18.29683)
385,MEX01455,2019-03-11,12:00,TURB,2.0,NTU,2019-03-11,567.0,757.0,1107.0,1362.0,1658.0,2097.0,2229.0,2308.0,2414.0,2244.0,2520.0,1957.0,POINT (-100.87892 19.83536)
386,MEX01455,2019-03-11,12:00,TURB,2.0,NTU,2019-03-11,470.0,784.0,1171.0,1469.0,1764.0,2188.0,2327.0,2377.0,2478.0,2274.0,2568.0,2029.0,POINT (-100.87892 19.83536)
387,MEX01455,2019-03-11,12:00,TURB,2.0,NTU,2019-03-11,587.0,735.0,1013.0,1221.0,1500.0,1679.0,1859.0,1807.0,1901.0,2254.0,2127.0,1714.0,POINT (-100.87892 19.83536)
388,MEX01455,2019-03-11,12:00,TURB,2.0,NTU,2019-03-11,538.0,805.0,1117.0,1327.0,1636.0,1791.0,1937.0,2022.0,2175.0,2266.0,2187.0,1776.0,POINT (-100.87892 19.83536)
389,MEX01836,2019-03-11,12:00,TURB,6.0,NTU,2019-03-11,325.0,339.0,730.0,437.0,520.0,221.0,217.0,180.0,144.0,358.0,203.0,176.0,POINT (-101.16954 21.87671)
390,MEX01836,2019-03-11,12:00,TURB,6.0,NTU,2019-03-11,388.0,339.0,724.0,433.0,518.0,215.0,213.0,178.0,144.0,605.0,200.0,173.0,POINT (-101.16954 21.87671)
391,MEX01442,2019-03-11,12:00,TURB,17.0,NTU,2019-03-11,105.0,179.0,373.0,261.0,377.0,149.0,151.0,128.0,112.0,532.0,103.0,88.0,POINT (-101.08208 19.95703)
392,MEX01818,2019-03-11,12:00,TURB,80.0,NTU,2019-03-11,594.0,726.0,1024.0,1021.0,1267.0,783.0,778.0,641.0,466.0,111.0,133.0,128.0,POINT (-100.82349 21.87969)
393,MEX01443,2019-03-11,12:00,TURB,90.0,NTU,2019-03-11,400.0,372.0,544.0,609.0,765.0,935.0,1046.0,1062.0,1177.0,775.0,1065.0,761.0,POINT (-101.13985 19.92565)
394,MEX01443,2019-03-11,12:00,TURB,90.0,NTU,2019-03-11,417.0,356.0,545.0,616.0,815.0,1240.0,1297.0,1426.0,1493.0,825.0,1195.0,837.0,POINT (-101.13985 19.92565)
395,MEX01807,2019-03-11,12:00,TURB,16.0,NTU,2019-03-11,506.0,620.0,1114.0,722.0,797.0,370.0,354.0,305.0,236.0,146.0,168.0,155.0,POINT (-100.54665 21.62572)
396,MEX01807,2019-03-11,12:00,TURB,16.0,NTU,2019-03-11,451.0,572.0,1100.0,684.0,772.0,304.0,293.0,244.0,172.0,133.0,143.0,144.0,POINT (-100.54665 21.62572)
397,MEX02802,2019-03-11,12:00,TURB,1.0,NTU,2019-03-10,451.0,497.0,626.0,344.0,326.0,261.0,269.0,228.0,217.0,192.0,91.0,66.0,POINT (-96.4559 18.19758)
398,MEX02805,2019-03-11,12:00,TURB,1.0,NTU,2019-03-10,468.0,493.0,520.0,346.0,335.0,284.0,298.0,240.0,237.0,242.0,128.0,96.0,POINT (-96.59272 18.35185)
399,MEX01348,2019-03-12,12:00,TURB,4.0,NTU,2019-03-11,193.0,144.0,267.0,149.0,234.0,168.0,196.0,165.0,196.0,953.0,250.0,189.0,POINT (-101.78477 19.82353)
400,MEX01348,2019-03-12,12:00,TURB,4.0,NTU,2019-03-11,19.0,8.0,139.0,37.0,107.0,289.0,79.0,82.0,116.0,818.0,251.0,181.0,POINT (-101.78477 19.82353)
401,MEX01348,2019-03-12,12:00,TURB,4.0,NTU,2019-03-11,174.0,196.0,348.0,267.0,426.0,574.0,632.0,615.0,659.0,866.0,618.0,388.0,POINT (-101.78477 19.82353)
402,MEX01348,2019-03-12,12:00,TURB,4.0,NTU,2019-03-11,2.0,159.0,408.0,408.0,728.0,1253.0,1392.0,1447.0,1526.0,694.0,1126.0,679.0,POINT (-101.78477 19.82353)
403,MEX01350,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,51.0,97.0,294.0,164.0,456.0,1151.0,1266.0,1329.0,1393.0,478.0,901.0,487.0,POINT (-101.76656 19.90702)
404,MEX01350,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,74.0,59.0,200.0,62.0,178.0,345.0,555.0,395.0,483.0,1369.0,499.0,295.0,POINT (-101.76656 19.90702)
405,MEX01351,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,26.0,54.0,158.0,17.0,40.0,1.0,2.0,1.0,1.0,153.0,109.0,93.0,POINT (-101.76713 19.90735)
406,MEX01351,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,17.0,40.0,166.0,5.0,30.0,3.0,1.0,2.0,3.0,95.0,143.0,119.0,POINT (-101.76713 19.90735)
407,MEX01349,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,218.0,162.0,284.0,163.0,224.0,190.0,216.0,195.0,172.0,1401.0,260.0,189.0,POINT (-101.7894 19.82631)
408,MEX01349,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,65.0,9.0,161.0,44.0,94.0,34.0,30.0,28.0,15.0,1299.0,163.0,139.0,POINT (-101.7894 19.82631)
409,MEX01349,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,247.0,155.0,275.0,145.0,197.0,147.0,149.0,152.0,148.0,1412.0,211.0,167.0,POINT (-101.7894 19.82631)
410,MEX01349,2019-03-12,12:00,TURB,2.0,NTU,2019-03-11,101.0,5.0,138.0,24.0,88.0,62.0,226.0,37.0,158.0,1294.0,265.0,194.0,POINT (-101.7894 19.82631)
411,MEX01377,2019-03-12,12:00,TURB,38.0,NTU,2019-03-11,726.0,929.0,1404.0,1156.0,1147.0,568.0,548.0,443.0,406.0,318.0,312.0,273.0,POINT (-101.28352 19.60348)
412,MEX01377,2019-03-12,12:00,TURB,38.0,NTU,2019-03-11,731.0,934.0,1407.0,1155.0,1146.0,556.0,532.0,429.0,388.0,313.0,310.0,271.0,POINT (-101.28352 19.60348)
413,MEX01347,2019-03-12,12:00,TURB,3.0,NTU,2019-03-11,255.0,376.0,622.0,676.0,1036.0,1697.0,1816.0,1998.0,2008.0,1849.0,1816.0,1222.0,POINT (-101.77807 19.82565)
414,MEX01347,2019-03-12,12:00,TURB,3.0,NTU,2019-03-11,98.0,164.0,410.0,382.0,749.0,1397.0,1534.0,1660.0,1684.0,1834.0,1244.0,810.0,POINT (-101.77807 19.82565)
415,MEX01347,2019-03-12,12:00,TURB,3.0,NTU,2019-03-11,272.0,422.0,659.0,599.0,965.0,1633.0,1824.0,1938.0,1916.0,2060.0,1584.0,1112.0,POINT (-101.77807 19.82565)
416,MEX01347,2019-03-12,12:00,TURB,3.0,NTU,2019-03-11,111.0,533.0,863.0,925.0,1395.0,2069.0,2387.0,2424.0,2570.0,1966.0,2428.0,1735.0,POINT (-101.77807 19.82565)
417,MEX02486,2019-03-13,12:00,TURB,0.0,NTU,2019-03-14,262.0,325.0,431.0,229.0,237.0,153.0,162.0,139.0,131.0,111.0,71.0,59.0,POINT (-93.09783 16.92513)
